customer_id,first_name,last_name,gender,date_of_birth,email,phone_number,address,city,postcode,customer_since,employment_status,annual_income
CUST102769,Isaac,Green,Male,10.02.1976,isaac_green@outlook.com,072830,152 The Grove,Belfast,G86 3YX,04.11.2022,Employed,80152.18
CUST101059,Amy,   Kelly ,Female,13.06.1991,amy.kelly@outlook.com,07069287345,180 York Road,nottingham,O58 6FX,03-27-2010,Self-Employed,89238.13
CUST101044,Georgia,MacDonald,Female,06-Jun-1998,georgia_macdonald@btinternet.com,07500806506,48 Windsor Close,Glasgow,J48 6YI,2019-07-16,Unemployed,
CUST101821,Emma,Cooper,Female,1978-04-28,emma_cooper@hotmail.com,07542117977,106 High Street,Newcastle,EG32 2TC,12-26-2018,Employed,81846.3
CUST100065,Dylan,Begum,Male,1975-06-24,dylan.begum@gmail.com,call me,96 Springfield Road,Leeds,N57 0QY,2015-02-18,Unemployed,16366.49
CUST101640,Muhammad,Fraser   ,Male,18-Aug-1954,,07250780422,51 Mill Lane,NOTTINGHAM,UE4 4RE,27-Nov-2018,Unemployed,129677.66
CUST102389,Lewis,Ryan,Male,05-11-1968,lewis_ryan@outlook.com,07001902809,7 The Grove,CARDIFF,UC56 8GF,16/10/2005,Unemployed,98894.58
CUST102538,Lily,Walker,Female,07-28-1988,lily.walker@gmail.com,072841,32 Market Street,Leicster,NB14 3EL,23.11.2021,Unemployed,81888.61
CUST102445,Florence,Phillips,Female,03-20-2005,florence_phillips@yahoo.com,0044 7087591,18 Mill Lane,liverpool,E2 1LM,03/12/2006,Employed,
CUST101953,Dylan,Kaur,Male,29.08.1971,dylankaur@icloud.com,07854228697,134 Kings Avenue,Oxford,H84 6RJ,05-29-2024,Unemployed,18408.13
CUST101963,David,Turner,Male,02/12/1968,,07494015569,193 Church Lane,MANCHESTER,CW7 6ET,10-31-2009,Unemployed,46725.67
CUST103032,Archie,Edwards,Male,24-Dec-1997,archie.edwards@yahoo.com,07335842953,66 Windsor Close,Newcastel,W85 1QV,06.12.2022,Retired,108699.09
CUST101736,Aaron,Kelly,Male,25-Mar-1986,,07983500503,88 Green Lane,LEEDS,B94 5KA,21.12.2005,Student,105348.26
CUST101215,Isaac,Walker,Male,05-10-1986,isaac_walker@icloud.com,07982210571,26 Manor Road,BRIGHTON,BD98 0TX,2012-05-31,Unemployed,78638.06
CUST102194,Connor,Roberts,Male,03.05.1986,connor_roberts@hotmail.com,07555072458,107 The Grove,york,NS89 1OS,22-May-2021,Self-Employed,
CUST101179,Rachel,O'Connor,Female,22.11.1983,rachel_o'connor@yahoo.com,N/A,199 Manor Road,cambridge,L38 3AZ,21/06/2022,Retired,110963.52
CUST102376,Mia,Ali,Female,19.08.1948,mia.ali@icloud.com,07080370972,192 Grange Road,EDINBURGH,GV69 9IA,19.03.2011,Retired,31517.47
CUST100916,   Daisy   ,Edwards,Female,1989-07-27,daisy_edwards@gmail.com,07748734431,158 Chapel Street,bristol,ID44 4DI,20-Mar-2017,Self-Employed,97799.77
CUST100270,Lewis,Moore,Male,1965-10-04,lewismoore@gmail.com,07856195588,143 Church Lane,cambridge,OF37 8LI,2015-12-15,Employed,39780.48
CUST102578,James,Evans,Male,10/05/1991,,07647126019,186 Orchard Way,EDINBURGH,I70 9HG,2005-10-16,Retired,75075.09
CUST103041,Sarah,Campbell,Female,03-26-1973,sarah_campbell@hotmail.com,07823578277,69 Grange Road,leeds,IB34 6XH,15-Jul-2019,Student,108296.33
CUST102387,Victoria,Ryan,Female,04-15-1984,,07777413657,50 Park Avenue,LONDON,S56,2007-04-27,Unemployed,83831.73
CUST102169,Rachel,James,Female,09-27-1966,,07510051559,175 Grange Road,Nottingham,R67 6JL,10.10.2021,Retired,52911.71
CUST102104,Callum,White,Male,04.08.1975,callumwhite@yahoo.com,07401955135,174 Queens Road,Brighton,C61 0IK,2008-07-22,,17825.97
CUST101410,Millie,James,Female,03-05-1985,milliejames@btinternet.com,07808340648,100 Kings Avenue,LEICESTER,LP33 7CP,2014-12-20,Retired,38323.51
CUST100671,Charlie,Ryan,Male,12.10.1949,charlieryan@hotmail.com,07561712981,57 Church Lane,Coventary,IY32 9QR,18-Jan-2008,Employed,103964.04
CUST101708,Samuel,Roberts,Male,08-17-2003,samuel_roberts@icloud.com,07916507034,20 Victoria Road,Coventary,O75 5TE,02-09-2013,Retired,40358.67
CUST101406,George,Thompson,Male,18.09.1994,george_thompson@hotmail.com,07108764274,88 High Street,Leeds,QG97 9EG,28-Nov-2021,Employed,30468.8
CUST101908,Chloe,Patel,Female,07/09/1957,,07998323995,52 Chapel Street,London,LV40 4CK,28-Oct-2007,Unemployed,125221.81
CUST103139,Laura,Clarke,Female,03/03/1956,LAURA.CLARKE@OUTLOOK.COM,07814592933,41 Orchard Way,cardiff,VU6,27/08/2024,Retired,88729.6
CUST101634,Jacob,O'Brien,Male,08-Feb-1989,jacob_o'brien@outlook.com,07936605184,77 Orchard Way,cardiff,ZO43 4UM,23/12/2022,Retired,128258.74
CUST102699,Poppy,Patel,Female,06-03-1968,poppy_patel@outlook.com,07874969216,159 Elm Grove,Manchester,L24 5FP,2018-10-28,Employed,97229.59
CUST101001,Mohammed,Harrison,Male,05/06/2001,mohammedharrison@btinternet.com,07974570773,170 Park Avenue,Newcastle,J11 8FY,04-03-2024,Self-Employed,104221.89
CUST100463,Dylan,Moore,Male,1948-04-21,,07396806755,103 Kings Avenue,Southampton,R41 8FZ,11-02-2010,Employed,
CUST101312,Sophie,Khan,Female,07/03/1998,sophie_khan@outlook.com,07301106659,77 Grange Road,Southampton,Z46 9GO,07.07.2018,Self-Employed,89422.59
CUST100448,Edward,Clarke,Male,19/04/1989,edward.clarke@gmail.com,074132,175 York Road,Sheffield,ZF81 2DI,10-22-2012,Unemployed,94690.45
CUST101165,Arthur,Phillips,Male,27/07/1986,arthur.phillips@outlook.com,07940363531,21 Station Road,Cambridg,JW95 3DT,06-03-2020,Employed,60848.25
CUST100320,Liam,  Shah,Male,21.05.1980,liam.shah@hotmail.com,602070,178 Station Road,Southampten,L85 0IH,2008-10-26,Retired,
CUST101092,Rachel,Harrison,Female,14-Jun-1999,rachel.harrison@yahoo.com,07341293589,61 Orchard Way,GLASGOW,G85,09-Mar-2008,Retired,43840.66
CUST101434,Jacob,Clarke,Male,2001-02-28,jacobclarke@icloud.com,07981567582,130 York Road,Newcastel,WP13 7OY,06-21-2016,Student,123840.29
CUST100853,Finley,Ali,Male,12-04-1989,finley.ali@btinternet.com,07504203803,110 High Street,Coventary,S46 0HA,08/11/2016,Self-Employed,56382.28
CUST100285,Isaac,Singh,Male,1989-07-01,isaac.singh@outlook.com,07912389130,102 High Street,Brighton,X35 1DT,2007-06-28,Unemployed,107698.2
CUST102837,Katie,Ryan,Female,1976-10-25,katieryan@yahoo.com,07349016993,140 Church Lane,bristol,KI40 0YD,2012-03-05,Retired,
CUST102520,Oliver,Davies,Male,01-Sep-1969,,07137322842,99 Green Lane,BELFAST,V16 7EX,21.06.2007,Unemployed,37641.01
CUST101895,Freya,Jones,Female,1962-09-06,freya.jones@hotmail.com,07877786263,130 Green Lane,LONDON,W97 5BB,17.12.2021,Employed,110896.79
CUST100839,Molly,Turner,Female,13-Aug-1979,molly_turner@yahoo.com,07589942657,152 Grange Road,Londn,AI41 3RU,05-01-2010,Retired,49297.57
CUST102016,Logan,Thomas,Male,29-Jun-1957,loganthomas@hotmail.com,07369594936,83 Chapel Street,BELFAST,JF80 2VR,2023-09-03,Employed,100831.42
CUST102638,Victoria,  Edwards   ,Female,2003-10-21,victoria.edwards@hotmail.com,07260071203,15 York Road,leicester,LJ24 1JG,05-18-2007,Retired,111986.14
CUST100574,Holly,Begum,Female,2002-01-23,holly_begum@hotmail.com,call me,18 Windsor Close,Liverpol,KQ30 8KU,01-05-2020,Employed,53949.35
CUST100858,Kai,Hill,Male,2003-03-02,,07796014160,59 Windsor Close,nottingham,H27 3CT,20-May-2005,Unemployed,52997.09
CUST102095,Poppy,Green,Female,05-25-1976,poppy_green@yahoo.com,07544681987,144 Green Lane,Sheffeld,O73 7AQ,12-07-2014,Employed,40630.22
CUST101996, Emma  ,O'Connor,Female,07-Feb-1946,,07699099189,51 Springfield Road,oxford,HG58 1GF,01.06.2020,Unemployed,85042.79
CUST100769,Daniel,Harrison,Male,04-30-1972,daniel.harrison@gmail.com,07619856487,150 Kings Avenue,cardiff,ZR72 5FQ,2024-05-26,Employed,106081.16
CUST101000,Ryan,Jones,Male,19/07/1978,ryan.jones@btinternet.com,074606,15 Queens Road,CARDIFF,I76 6BC,26.12.2006,Unemployed,58746.57
CUST100793,Hannah,Ahmed,Female,13/02/1950,hannah.ahmed@outlook.com,N/A,165 Elm Grove,newcastle,ET97 5TA,15/09/2015,Student,29761.04
CUST100886,Isla,Martin,Female,1985-05-25,isla_martin@outlook.com,07226768381,100 Park Avenue,Southampten,YO46 5TS,22-Dec-2023,Retired,20426.99
CUST102478,Amy,Ahmed,Female,22/11/1992,amy.ahmed@yahoo.com,07328081556,199 Manor Road,Sheffeld,L52 5AO,22/09/2014,Self-Employed,66301.76
CUST102224,Mohammed,Morgan,Male,10-Dec-1952,mohammedmorgan@btinternet.com,07037878153,134 Victoria Road,Leicster,RM77 7QU,05-31-2010,Student,23664.28
CUST101499,Callum, Johnson  ,Male,12-16-1955,callum_johnson@icloud.com,07211188078,80 Park Avenue,sheffield,JK78 1YX,30-May-2013,Employed,102624.5
CUST100664,Grace,James,Female,03/07/1961,gracejames@btinternet.com,07068354633,25 Chapel Street,COVENTRY,A90 1ZR,08-25-2012,Student,118228.63
CUST101722,Hannah,Green,Female,05/05/1960,hannah.green@icloud.com,07439078948,65 Mill Lane,COVENTRY,R1 2XZ,15/09/2022,Self-Employed,125131.27
CUST100193,Florence,Edwards,Female,05-Dec-1954,florenceedwards@hotmail.com,07801447257,143 Elm Grove,COVENTRY,K91 2CP,10-14-2007,Employed,83496.54
CUST102272,Mia,Wright,Female,11/12/2000,mia.wright@yahoo.com,07459608452,91 Chapel Street,BIRMINGHAM,C215T,31.01.2016,Retired,14851.34
CUST102773,Oliver,Patel,Male,14-Sep-1953,oliver_patel@gmail.com,07590847970,60 York Road,LEICESTER,C19 6VG,2013-10-17,Unemployed,34950.43
CUST100581,Ryan,Begum,Male,03.07.1968,ryan_begum@hotmail.com,07412811010,179 Park Avenue,Cambridge,C76 4OE,20.12.2022,Employed,68867.02
CUST102887,Poppy,Thompson,Female,04/06/1955,poppy.thompson@yahoo.com,07561431641,17 Manor Road,London,PT57 6HK,03-Jul-2010,Self-Employed,47402.68
CUST100403,Isaac,O'Brien,Male,11-13-1955,,07460562644,155 Station Road,Newcastle,E75 5LJ,27/10/2023,Retired,72012.95
CUST100532,Amelia,Kelly,Female,04.04.1995,ameliakelly@yahoo.com,07562092578,124 York Road,GLASGOW,L47 5OC,15/06/2023,Retired,57629.43
CUST102161,Ella,White,Female,10-14-1956,ella_white@gmail.com,07351473710,152 Mill Lane,brighton,D73 7UE,2010-09-05,Unemployed,91744.92
CUST103093,Max,Turner,Male,12-May-1987,MAX_TURNER@YAHOO.COM,07XX 123456,77 Market Street,bristol,DK78 9ZS,10.11.2019,Employed,53626.03
CUST102977,Henry,Lewis,Male,06/10/1988,henry_lewis@yahoo.com,8935069,74 Park Avenue,Oxford,Z48 5QJ,2008-03-25,Self-Employed,66404.22
CUST102834,Georgia,Cooper,Female,05/12/1990,,07023641221,194 Victoria Road,nottingham,D16 9AV,08-07-2020,Employed,117668.52
CUST103092,Georgia,Turner,Female,1987-12-31,,07639251992,172 Station Road,CAMBRIDGE,KQ91 2GO,09.02.2008,Unemployed,85422.79
CUST101801,David, White   ,Male,1988-03-03,,07529285613,77 Queens Road,Belfast,I84 2SU,11-15-2014,Retired,89237.65
CUST101624,Freddie,Clarke,Male,12/05/1968,freddie_clarke@gmail.com,07898670756,143 Orchard Way,Birmingam,AQ53 4OO,13/11/2006,Student,65169.2
CUST102550,Liam,Ali,Male,11.01.2004,liam_ali@yahoo.com,07465449421,83 Springfield Road,GLASGOW,DF39 4PB,2011-09-21,Self-Employed,72140.62
CUST100400,Samuel,Wright,Male,25/09/1964,samuel_wright@yahoo.com,07488188562,37 London Road,LONDON,T36 1LD,2019-03-31,Unemployed,36556.35
CUST100492,Rachel,Thomas,Female,1968-06-02,rachel.thomas@yahoo.com,07900479447,3 Orchard Way,Cambridg,U49 2TJ,06-Nov-2019,Retired,42180.35
CUST100302,Isabella,Khan,Female,09-Jan-1953,,07010985272,55 Victoria Road,MANCHESTER,OH9 3AH,2012-03-21,Student,111292.63
CUST101725,Edward,Jackson,Male,25.03.2003,edward_jackson@gmail.com,07314318821,9 Manor Road,belfast,UO37 1BW,02/01/2017,Employed,24304.46
CUST101527,Chloe,Roberts,Female,07-24-1993,chloeroberts@btinternet.com,07250006988,96 Elm Grove,Edinburgh,Y83 9WG,08-19-2019,Employed,67662.03
CUST101388,Poppy,O'Connor,Female,1971-12-20,poppy.o'connor@hotmail.com,07488858312,43 Market Street,BRIGHTON,F25 5OB,06/06/2019,Employed,90348.79
CUST101714,Victoria,Murphy,Female,1976-06-06,victoria.murphy@outlook.com,07332858682,176 Grange Road,Sheffield,SP30 4JJ,26/08/2020,Employed,79720.37
CUST101476,Nathan,Wright,Male,04-Jun-1987,,07976575663,61 Market Street,brighton,WI40 5QU,2017-06-30,Self-Employed,91893.41
CUST101046,Sophie,Walker,Female,01-25-1984,sophie_walker@yahoo.com,07183466113,184 Grange Road,EDINBURGH,AF75 0FM,05.11.2014,Unemployed,126409.17
CUST102332,Lily,Carter,Female,2005-06-22,lily.carter@gmail.com,07263660982,131 Orchard Way,SOUTHAMPTON,W72 9SP,20/10/2017,Unemployed,
CUST100633,   Ellie, Green ,Female,05-Mar-1979,ellie.green@outlook.com,07053598964,171 Windsor Close,newcastle,QE63 7AD,05-11-2015,Student,35054.84
CUST103053,Zara,James,Female,16.09.1965,zarajames@gmail.com,07949081877,190 Grange Road,southampton,KD11 3YK,2023-07-30,Unemployed,55279.64
CUST100365,Liam,James,Male,22.03.1994,liam.james@yahoo.com,07315666395,196 Church Lane,Coventary,H19 6VV,14.06.2013,Student,33226.58
CUST102487,Archie,Ryan,Male,13-Oct-1966,archie.ryan@yahoo.com,07819826424,84 Station Road,BIRMINGHAM,Y46 8KO,04-Sep-2006,Self-Employed,59702.45
CUST100535,Emily,Edwards,Female,01.10.2004,emily.edwards@yahoo.com,07902216946,161 Orchard Way,BRIGHTON,BD10 8OW,2013-06-03,Employed,102642.8
CUST100788,Charlie,Shah,Male,1991-09-18,charlie.shah@hotmail.com,07204791722,104 Queens Road,Leicester,UR37 9CC,31/05/2018,Self-Employed,122217.4
CUST101604,Sophie,Lee,Female,04-Feb-1947,sophielee@gmail.com,07647655259,116 Chapel Street,BIRMINGHAM,BU78 0WY,04-24-2006,,27520.54
CUST100810,Sarah,Lee,Female,27-May-1982,sarah.lee@hotmail.com,07162847590,70 Market Street,Birmingham,BO35 0UO,02-13-2022,Unemployed,93256.21
CUST100047,Rachel,Campbell,,08/04/1976,rachel.campbell@outlook.com,07231848347,190 Park Avenue,Edinburg,KF4,22.07.2006,Student,121702.0
CUST102896,Zara,Khan,Female,1969-07-30,zara_khan@hotmail.com,07102872055,31 Victoria Road,Manchster,CH80 2VK,07-26-2007,Employed,55400.24
CUST100694,Lucy,Thomas,Female,27-May-1946,lucythomas@gmail.com,07914739465,107 Chapel Street,Leeds,Z65 7MA,09/04/2011,Retired,16666.34
CUST100002,Chloe,Clark,Female,11-17-1955,chloe_clark@icloud.com,07379239649,105 Windsor Close,Cambridge,X84 7PL,05-Jan-2024,Self-Employed,84423.83
CUST100564,Connor,Walker,Male,07.01.1983,connor_walker@btinternet.com,07053784503,77 York Road,cardiff,H76 9AB,11-10-2022,Self-Employed,103487.78
CUST101873,Ava,O'Brien,Female,1992-12-13,ava.o'brien@yahoo.com,N/A,160 Queens Road,nottingham,W49 7WC,20/03/2024,Self-Employed,71864.27
CUST100537,Megan,Stewart,Female,16/11/1992,meganstewart@outlook.com,07581116726,72 Mill Lane,cardiff,NW15 1IZ,07/05/2008,Unemployed,119735.08
CUST101764,Ellie,Harris,Female,28/08/1980,ellie.harris@yahoo.com,07681510366,121 Chapel Street,NOTTINGHAM,N40 2PN,2020-01-24,Retired,91306.06
CUST102316,Amy,James,Other,09-26-1950,amy_james@yahoo.com,07719328980,175 Orchard Way,London,OY72 4FP,10/09/2008,Unemployed,18347.4
CUST103018,Joshua,Kaur,Male,30/04/2001,JOSHUA.KAUR@OUTLOOK.COM,07028309347,158 Grange Road,BRISTOL,H41 8BP,05-14-2017,Self-Employed,121471.48
CUST102509,Ella,Moore,Female,02/05/1985,ella.moore@hotmail.com,07121256900,47 Elm Grove,brighton,T31 3GV,27-Oct-2008,Self-Employed,22460.39
CUST101382,Daniel,  Harris,Male,30-Oct-1984,danielharris@icloud.com,9651,183 Park Avenue,LEICESTER,X96 7TV,29/04/2005,Retired,69018.71
CUST101831,Phoebe,Wright,Female,05-08-1975,phoebe_wright@outlook.com,07202654824,192 Queens Road,YORK,IE54 6YL,07/08/2024,Unemployed,109071.46
CUST100381,Chloe,Clark,Female,01-29-1983,,07291603606,158 Station Road,Sheffield,G40 3FC,09/08/2010,Unemployed,74239.59
CUST103035, Megan,Patel,Female,1981-02-16,megan_patel@gmail.com,07244420486,128 Market Street,Birmingham,U94 4YM,05-25-2010,Unemployed,47861.22
CUST100382,Laura,Lee,Female,15.04.1961,lauralee@yahoo.com,07135286402,132 Orchard Way,CARDIFF,T94 9YG,06-Aug-2016,Retired,27542.27
CUST102471,Isaac,Ali,Male,03.10.1976,isaac_ali@btinternet.com,07266570333,23 Market Street,manchester,B83 6VL,02-12-2024,Self-Employed,62867.2
CUST101357,Isabella,Williams,Female,1969-10-14,isabella.williams@icloud.com,07054079842,135 Elm Grove,NOTTINGHAM,EJ60 7KJ,12-13-2021,Retired,18159.08
CUST102683,Isaac,Kaur,Male,15-Feb-1947,isaackaur@gmail.com,8121389,110 Victoria Road,SOUTHAMPTON,F22 9GC,08-22-2024,Employed,49499.85
CUST101524,Lewis,Green,Male,07.12.1969,lewis_green@yahoo.com,07724283792,25 Elm Grove,LIVERPOOL,TH13 7BB,02/09/2011,Employed,84179.62
CUST101129,Dylan,Wilson,Male,1958-12-29,dylan.wilson@yahoo.com,07401110864,185 Kings Avenue,oxford,DO15 3XI,2018-10-03,Unemployed,78152.12
CUST100690,Archie,Taylor,Male,21-Mar-1997,archie.taylor@outlook.com,07461255566,42 Station Road,OXFORD,B47 1PI,07.06.2017,Student,119121.87
CUST100422,Aaron,Campbell,Male,26/04/1975,aaroncampbell@btinternet.com,07934625788,23 Station Road,Sheffield,N77 9GO,12.04.2011,Employed,71478.84
CUST101966,Muhammad,Taylor,Male,12-30-1986,muhammad_taylor@gmail.com,07869082929,199 High Street,Manchester,R12 8KN,27/09/2011,Student,123019.01
CUST102616,Dylan,Jones,Male,11-20-1947,dylanjones@outlook.com,07718060036,113 Station Road,bristol,RR99 7DP,22.03.2005,Self-Employed,17728.07
CUST100069,Sophie,Brown,Female,27-Jul-1966,,07268458628,189 London Road,Edinburg,VJ25 7GA,18-Oct-2019,Retired,128501.92
CUST100335,Phoebe,Davies,Female,27-May-1969,phoebe_davies@outlook.com,07411143866,136 Orchard Way,cambridge,J40 9VZ,07/11/2023,Employed,27787.35
CUST100647,Sarah,MacDonald,Female,19/01/1982,sarahmacdonald@outlook.com,07857647374,128 Chapel Street,GLASGOW,J91 1DN,12/05/2018,Student,54866.43
CUST103010,Mohammed,Walker,,06-Dec-2004,mohammed.walker@outlook.com,07473137139,59 Kings Avenue,Bristol,QZ61 2JM,12.07.2017,Employed,
CUST100895,Katie,Kelly,Female,20-Nov-1950,katie.kelly@yahoo.com,07XX 123456,145 Manor Road,Southampten,X21 4AA,2019-11-24,Retired,36104.73
CUST101698,Ruby,Khan,Female,17-Apr-1984,ruby.khan@outlook.com,07019318897,100 Queens Road,london,A88 9GB,25/08/2023,Unemployed,31500.74
CUST101076,Lucy,Lee,Female,09-21-1970,lucylee@icloud.com,07703033936,66 Mill Lane,manchester,M17 8HG,29.09.2007,Self-Employed,57231.04
CUST102348,Alice,Byrne,Female,1970-04-02,alice_byrne@yahoo.com,07671864798,95 Grange Road,LEICESTER,WE64 7EG,01/02/2006,Unemployed,49235.95
CUST102210,Adam,Patel,Male,12/08/1996,adam.patel@icloud.com,07479252912,166 Orchard Way,EDINBURGH,ZH73 6VV,17-Jul-2011,Unemployed,108844.2
CUST101760,Sarah,Hussain,Female,12-Jun-1959,sarahhussain@gmail.com,07741924729,136 Church Lane,Birmingam,Y36 3EN,11/12/2014,Retired,32473.02
CUST102172,Holly,Harris,Female,15-Apr-1956,hollyharris@outlook.com,07445134572,199 Manor Road,Cardiff,R15 1WE,2007-10-28,Student,23406.66
CUST101058,  Logan  ,Kaur,Male,04-Apr-1961,logankaur@btinternet.com,07678097478,43 The Grove,Manchester,N43 2WN,2020-05-20,Unemployed,44392.43
CUST102973,David,Jones,Male,03.03.1985,davidjones@outlook.com,07047272205,159 Orchard Way,coventry,WK60 4RJ,16.05.2015,Employed,
CUST101439,Edward,Kaur,Male,22.12.1976,edward_kaur@icloud.com,07818398224,40 Victoria Road,Nottingham,VW56 9KY,03-Feb-2010,Retired,
CUST102740,Georgia,Lewis,Female,30/01/1973,georgialewis@outlook.com,07195448811,155 Chapel Street,manchester,W23 1LA,30-Aug-2021,,115893.06
CUST103100,Arthur,James,Male,29.02.1992,ARTHUR_JAMES@GMAIL.COM,07919424904,118 York Road,Leicester,I62 3NX,02-Jan-2005,Student,100928.52
CUST102269,Freddie,Cooper,Male,1954-08-02,freddie_cooper@icloud.com,07114798331,59 Springfield Road,york,D40 8NL,06-16-2012,Employed,37588.34
CUST100092,Archie,Watson,Male,1995-04-26,archiewatson@gmail.com,9933,31 Queens Road,LEICESTER,D82 0WY,21/05/2018,,91374.82
CUST103023,Finley,Turner,Male,10-26-1977,finley.turner@hotmail.com,07520584664,186 Green Lane,Coventry,AN38 6RR,06-21-2011,Self-Employed,79150.8
CUST100175,Florence,Kaur,Female,12/11/1988,florencekaur@btinternet.com,07632597978,11 Park Avenue,Southampton,GK11 9WO,2018-08-10,Unemployed,72686.19
CUST101820,Zara,Stewart,Female,04/03/1969,zara.stewart@hotmail.com,07448318169,161 London Road,york,XA56 5HN,30.09.2018,Unemployed,15471.27
CUST102982,Finley,James,Male,20/08/1991,finley_james@icloud.com,07187987658,144 London Road,coventry,O48 2UV,10/12/2024,Employed,25238.17
CUST101306,Isabella,Mitchell,Female,1968-07-17,isabella_mitchell@outlook.com,07543055261,118 Market Street,MANCHESTER,T2 2IF,10-20-2013,Student,
CUST102879,Dylan,Jackson,Male,21/09/1977,dylanjackson@btinternet.com,07113507465,55 Windsor Close,SHEFFIELD,QY54 5PY,01-01-2024,Student,60229.47
CUST100715,Isaac,Hussain,Male,07-01-1983,isaac_hussain@icloud.com,07627651225,22 Manor Road,CAMBRIDGE,O75 8XV,26/09/2007,Student,102196.3
CUST102935,Alice,Cooper,Female,19.12.1987,alice.cooper@yahoo.com,07322544019,199 Victoria Road,Belfast,MD25 5IY,30-Oct-2011,Unemployed,49115.51
CUST100501,Muhammad,Taylor,Male,1949-08-28,muhammad.taylor@btinternet.com,07939229331,88 The Grove,Liverpol,P12 2NG,2022-09-02,Retired,82368.85
CUST100528, Poppy   ,Ali,Female,12-Jul-2001,poppyali@gmail.com,07049260054,86 Queens Road,Leicster,I51 0KH,2014-01-27,Unemployed,110680.86
CUST101747,Sophia,Roberts,Female,1998-02-23,sophiaroberts@yahoo.com,2383338,5 London Road,glasgow,V43 1AA,29.08.2021,Unemployed,96906.1
CUST103130,Harry,Watson,Male,17/03/1958,,07986015778,104 York Road,Oxford,VD19 3IM,08-05-2023,Retired,105402.21
CUST102582,Harry,Watson,Male,17/03/1958,,07589283782,104 York Road,Oxford,VD19 3IM,08-05-2023,Retired,105402.21
CUST100245,Chloe,Wood,Female,17-Dec-1976,chloe_wood@icloud.com,07052075163,57 Church Lane,Coventry,BF24 3VE,10/11/2016,Self-Employed,52369.01
CUST101607,Lewis,Lee,Male,08.01.1974,lewis.lee@icloud.com,07007713191,124 Orchard Way,Londn,IM94 8LP,11-Jul-2021,Employed,
CUST101026,Ruby,Fraser,Female,30/11/2002,ruby_fraser@hotmail.com,07203658884,26 Mill Lane,Edinburg,PT12 4ZD,2013-12-03,Self-Employed,60040.95
CUST102290,Ruby,Khan,Female,10/04/1961,ruby.khan@icloud.com,N/A,144 Station Road,bristol,XG35 3MA,2014-02-27,Student,48275.27
CUST101508,Kai,Wilson,Male,08-13-1961,kaiwilson@hotmail.com,07496079641,68 Windsor Close,LIVERPOOL,JO23 3VJ,2007-06-29,Student,
CUST101245,Connor,Carter,Male,1985-04-08,connor_carter@yahoo.com,07192734124,101 High Street,oxford,R28 2XH,05.07.2008,Self-Employed,31951.78
CUST102195,Harry,Watson,Male,26.02.1957,harry_watson@yahoo.com,07234428324,86 Windsor Close,Birmingam,W34 2MV,2008-10-08,Student,116840.07
CUST100248,Holly,Wright,Female,1964-05-03,hollywright@gmail.com,07738447638,64 Station Road,LONDON,FC23 3TO,08-02-2009,Self-Employed,39457.31
CUST102696,Edward,Robinson,Male,19-Jul-1986,edwardrobinson@btinternet.com,07326917467,52 Manor Road,Sheffield,F30 1AF,03/07/2019,Self-Employed,47266.85
CUST101369,Edward,Lee,Male,05/07/2004,edwardlee@outlook.com,07630558812,165 Queens Road,BELFAST,GE50 7MM,04-27-2021,Self-Employed,36998.89
CUST100064,Joshua,White,Male,12/02/1982,joshuawhite@gmail.com,07730476834,88 Manor Road,Bristol,S33 7CG,20/05/2021,Employed,42860.75
CUST101015,Poppy,Morgan,Female,06-24-1953,poppymorgan@outlook.com,07002701138,123 Windsor Close,Manchster,ZU97 2YW,05-Apr-2024,Retired,
CUST101575,Jack,Clark,,2001-05-25,jack.clark@outlook.com,07427696407,199 The Grove,Leicester,GU75 2JE,02-12-2018,Unemployed,93099.52
CUST102456,Lily,Wood,Female,18-Nov-1952,lily.wood@gmail.com,07234226846,197 High Street,Newcastle,R56 2BE,2006-06-05,Self-Employed,60380.31
CUST102289,Phoebe,Kaur,Female,09.01.1998,phoebekaur@hotmail.com,call me,40 Springfield Road,Southampton,B92 7DS,12-04-2009,Self-Employed,106331.84
CUST102266,Oscar,Jones,Male,12-15-1952,oscar_jones@hotmail.com,07408435014,149 Windsor Close,Brighton,XD7 9MI,03.03.2013,Retired,51847.2
CUST102049,Mia  ,Martin,Female,28-Feb-1962,miamartin@yahoo.com,074475,27 Kings Avenue,LIVERPOOL,OK96 7QY,20.09.2024,Unemployed,55524.41
CUST102737,Charlotte,Hill,Female,08-Dec-1973,,07724117653,177 Green Lane,glasgow,JA84 8OB,02-20-2007,Unemployed,30952.52
CUST100983,Sophia,MacDonald,Female,17-Apr-1967,sophiamacdonald@gmail.com,07878689100,173 Springfield Road,Nottingham,GK4 4QK,30-Apr-2023,Student,89381.37
CUST102995,Isabella,Phillips,Female,18-Oct-1960,isabella.phillips@icloud.com,07938763009,24 The Grove,Newcastel,UA29 9HG,04-15-2011,Self-Employed,99911.13
CUST102899,Kai,Martin,Male,09.02.1979,kai.martin@outlook.com,07461597160,104 Elm Grove,belfast,IG98 7MM,21-Dec-2006,Unemployed,123424.48
CUST100095,Samuel,Davies,Male,1957-05-08,samuel.davies@btinternet.com,07581718260,108 Victoria Road,glasgow,O33 8RE,19/06/2012,Unemployed,66289.17
CUST102082,Alfie,Ali,Male,28-Apr-1951,alfie_ali@icloud.com,07554214825,120 Green Lane,Glasgow,T19 9FZ,12.10.2020,Employed,115068.51
